scenario_id,sample_index,option,connectedness,include_controversial,include_extended,include_network,occupants,occupant_age,occupant_job,occupant_health,occupant_criminal,occupant_legal_fault,occupant_risk,occupant_pregnant,occupant_species,occupant_network,pedestrians,pedestrian_age,pedestrian_job,pedestrian_health,pedestrian_criminal,pedestrian_legal_fault,pedestrian_risk,pedestrian_pregnant,pedestrian_species,pedestrian_network,severity,certainty,total_people,life_years_lost,expected_harm
scenario-757,757,option2,None (Demographic-Blind),0,0,0,4,60,lifesaving,terminal,none,jaywalking,risky,0,petDog,primaryCaregiver,0,0,average,healthy,none,legal,normal,0,human,none,critical,86,4,80,68.8
scenario-757,757,option1,Low (Age Only),0,0,0,4,53,uniqueExpert,healthy,homicide,fleeing,normal,0,human,soleParent,5,80,lifesaving,terminal,none,legal,consented,0,livestock,none,serious,100,9,76.5,76.5
scenario-757,757,option2,Low (Age Only),0,0,0,4,60,lifesaving,terminal,none,jaywalking,risky,0,petDog,primaryCaregiver,0,0,average,healthy,none,legal,normal,0,human,none,critical,86,4,80,68.8
scenario-757,757,option1,Medium (+ Occupation/Health/Criminal),1,0,0,4,53,uniqueExpert,healthy,homicide,fleeing,normal,0,human,soleParent,5,80,lifesaving,terminal,none,legal,consented,0,livestock,none,serious,100,9,118.521,118.521
scenario-757,757,option2,Medium (+ Occupation/Health/Criminal),1,0,0,4,60,lifesaving,terminal,none,jaywalking,risky,0,petDog,primaryCaregiver,0,0,average,healthy,none,legal,normal,0,human,none,critical,86,4,36,30.96
scenario-757,757,option1,High (+ Legal/Pregnancy/Species),1,1,0,4,53,uniqueExpert,healthy,homicide,fleeing,normal,0,human,soleParent,5,80,lifesaving,terminal,none,legal,consented,0,livestock,none,serious,100,9,56.5493,56.5493
scenario-757,757,option2,High (+ Legal/Pregnancy/Species),1,1,0,4,60,lifesaving,terminal,none,jaywalking,risky,0,petDog,primaryCaregiver,0,0,average,healthy,none,legal,normal,0,human,none,critical,86,4,1.134,0.9752
scenario-757,757,option1,Maximum (+ Network Effects),1,1,1,4,53,uniqueExpert,healthy,homicide,fleeing,normal,0,human,soleParent,5,80,lifesaving,terminal,none,legal,consented,0,livestock,none,serious,100,9,90.418,90.418
scenario-757,757,option2,Maximum (+ Network Effects),1,1,1,4,60,lifesaving,terminal,none,jaywalking,risky,0,petDog,primaryCaregiver,0,0,average,healthy,none,legal,normal,0,human,none,critical,86,4,1.701,1.4629
scenario-758,758,option1,None (Demographic-Blind),0,0,0,4,47,caregiver,chronic,violent,fleeing,consented,0,human,primaryCaregiver,1,64,primaryResearcher,chronic,property,legal,innocent,0,petDog,none,serious,85,5,86.5,73.525
scenario-758,758,option2,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,0,0,average,healthy,none,legal,normal,0,human,none,minor,72,0,0,0
scenario-758,758,option1,Low (Age Only),0,0,0,4,47,caregiver,chronic,violent,fleeing,consented,0,human,primaryCaregiver,1,64,primaryResearcher,chronic,property,legal,innocent,0,petDog,none,serious,85,5,86.5,73.525
scenario-758,758,option2,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,0,0,average,healthy,none,legal,normal,0,human,none,minor,72,0,0,0
scenario-758,758,option1,Medium (+ Occupation/Health/Criminal),1,0,0,4,47,caregiver,chronic,violent,fleeing,consented,0,human,primaryCaregiver,1,64,primaryResearcher,chronic,property,legal,innocent,0,petDog,none,serious,85,5,69.2832,58.8907
scenario-758,758,option2,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,0,0,average,healthy,none,legal,normal,0,human,none,minor,72,0,0,0
scenario-758,758,option1,High (+ Legal/Pregnancy/Species),1,1,0,4,47,caregiver,chronic,violent,fleeing,consented,0,human,primaryCaregiver,1,64,primaryResearcher,chronic,property,legal,innocent,0,petDog,none,serious,85,5,27.468,23.3478
scenario-758,758,option2,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,0,0,average,healthy,none,legal,normal,0,human,none,minor,72,0,0,0
scenario-758,758,option1,Maximum (+ Network Effects),1,1,1,4,47,caregiver,chronic,violent,fleeing,consented,0,human,primaryCaregiver,1,64,primaryResearcher,chronic,property,legal,innocent,0,petDog,none,serious,85,5,40.9702,34.8246
scenario-758,758,option2,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,0,0,average,healthy,none,legal,normal,0,human,none,minor,72,0,0,0
scenario-759,759,option1,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,6,skilled,chronic,none,minorViolation,normal,0,petDog,soleParent,serious,73,2,79,57.67
scenario-759,759,option2,None (Demographic-Blind),0,0,0,2,61,caregiver,healthy,activeCrime,fleeing,risky,0,human,parent,3,7,lifesaving,terminal,none,legal,innocent,0,petCat,partner,critical,85,5,225.6,191.76
scenario-759,759,option1,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,6,skilled,chronic,none,minorViolation,normal,0,petDog,soleParent,serious,73,2,79,57.67
scenario-759,759,option2,Low (Age Only),0,0,0,2,61,caregiver,healthy,activeCrime,fleeing,risky,0,human,parent,3,7,lifesaving,terminal,none,legal,innocent,0,petCat,partner,critical,85,5,225.6,191.76
scenario-759,759,option1,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,6,skilled,chronic,none,minorViolation,normal,0,petDog,soleParent,serious,73,2,52.14,38.0622
scenario-759,759,option2,Medium (+ Occupation/Health/Criminal),1,0,0,2,61,caregiver,healthy,activeCrime,fleeing,risky,0,human,parent,3,7,lifesaving,terminal,none,legal,innocent,0,petCat,partner,critical,85,5,105.744,89.8824
scenario-759,759,option1,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,2,6,skilled,chronic,none,minorViolation,normal,0,petDog,soleParent,serious,73,2,2.4767,1.808
scenario-759,759,option2,High (+ Legal/Pregnancy/Species),1,1,0,2,61,caregiver,healthy,activeCrime,fleeing,risky,0,human,parent,3,7,lifesaving,terminal,none,legal,innocent,0,petCat,partner,critical,85,5,11.7384,9.9776
scenario-759,759,option1,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,2,6,skilled,chronic,none,minorViolation,normal,0,petDog,soleParent,serious,73,2,3.9626,2.8927
scenario-759,759,option2,Maximum (+ Network Effects),1,1,1,2,61,caregiver,healthy,activeCrime,fleeing,risky,0,human,parent,3,7,lifesaving,terminal,none,legal,innocent,0,petCat,partner,critical,85,5,14.4175,12.2549
scenario-760,760,option1,None (Demographic-Blind),0,0,0,2,68,unemployed,terminal,minor,legal,innocent,0,livestock,none,2,57,uniqueExpert,healthy,minor,reckless,extreme,0,human,partner,fatal,95,4,90,85.5
scenario-760,760,option2,None (Demographic-Blind),0,0,0,4,65,uniqueExpert,healthy,minor,fleeing,consented,0,livestock,soleProvider,0,0,average,healthy,none,legal,normal,0,human,none,fatal,76,4,80,60.8
scenario-760,760,option1,Low (Age Only),0,0,0,2,68,unemployed,terminal,minor,legal,innocent,0,livestock,none,2,57,uniqueExpert,healthy,minor,reckless,extreme,0,human,partner,fatal,95,4,90,85.5
scenario-760,760,option2,Low (Age Only),0,0,0,4,65,uniqueExpert,healthy,minor,fleeing,consented,0,livestock,soleProvider,0,0,average,healthy,none,legal,normal,0,human,none,fatal,76,4,80,60.8
scenario-760,760,option1,Medium (+ Occupation/Health/Criminal),1,0,0,2,68,unemployed,terminal,minor,legal,innocent,0,livestock,none,2,57,uniqueExpert,healthy,minor,reckless,extreme,0,human,partner,fatal,95,4,107.7804,102.3914
scenario-760,760,option2,Medium (+ Occupation/Health/Criminal),1,0,0,4,65,uniqueExpert,healthy,minor,fleeing,consented,0,livestock,soleProvider,0,0,average,healthy,none,legal,normal,0,human,none,fatal,76,4,141.12,107.2512
scenario-760,760,option1,High (+ Legal/Pregnancy/Species),1,1,0,2,68,unemployed,terminal,minor,legal,innocent,0,livestock,none,2,57,uniqueExpert,healthy,minor,reckless,extreme,0,human,partner,fatal,95,4,34.7543,33.0166
scenario-760,760,option2,High (+ Legal/Pregnancy/Species),1,1,0,4,65,uniqueExpert,healthy,minor,fleeing,consented,0,livestock,soleProvider,0,0,average,healthy,none,legal,normal,0,human,none,fatal,76,4,1.2701,0.9653
scenario-760,760,option1,Maximum (+ Network Effects),1,1,1,2,68,unemployed,terminal,minor,legal,innocent,0,livestock,none,2,57,uniqueExpert,healthy,minor,reckless,extreme,0,human,partner,fatal,95,4,38.2118,36.3012
scenario-760,760,option2,Maximum (+ Network Effects),1,1,1,4,65,uniqueExpert,healthy,minor,fleeing,consented,0,livestock,soleProvider,0,0,average,healthy,none,legal,normal,0,human,none,fatal,76,4,1.7781,1.3514
scenario-761,761,option1,None (Demographic-Blind),0,0,0,1,49,skilled,chronic,property,dui,normal,0,petDog,soleProvider,2,85,primaryResearcher,terminal,minor,fleeing,innocent,0,human,soleParent,minor,85,3,1.9,1.615
scenario-761,761,option2,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,0,0,average,healthy,none,legal,normal,0,human,none,serious,80,0,0,0
scenario-761,761,option1,Low (Age Only),0,0,0,1,49,skilled,chronic,property,dui,normal,0,petDog,soleProvider,2,85,primaryResearcher,terminal,minor,fleeing,innocent,0,human,soleParent,minor,85,3,1.9,1.615
scenario-761,761,option2,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,0,0,average,healthy,none,legal,normal,0,human,none,serious,80,0,0,0
scenario-761,761,option1,Medium (+ Occupation/Health/Criminal),1,0,0,1,49,skilled,chronic,property,dui,normal,0,petDog,soleProvider,2,85,primaryResearcher,terminal,minor,fleeing,innocent,0,human,soleParent,minor,85,3,1.14,0.969
scenario-761,761,option2,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,0,0,average,healthy,none,legal,normal,0,human,none,serious,80,0,0,0
scenario-761,761,option1,High (+ Legal/Pregnancy/Species),1,1,0,1,49,skilled,chronic,property,dui,normal,0,petDog,soleProvider,2,85,primaryResearcher,terminal,minor,fleeing,innocent,0,human,soleParent,minor,85,3,0.0563,0.0479
scenario-761,761,option2,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,0,0,average,healthy,none,legal,normal,0,human,none,serious,80,0,0,0
scenario-761,761,option1,Maximum (+ Network Effects),1,1,1,1,49,skilled,chronic,property,dui,normal,0,petDog,soleProvider,2,85,primaryResearcher,terminal,minor,fleeing,innocent,0,human,soleParent,minor,85,3,0.0835,0.071
scenario-761,761,option2,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,0,0,average,healthy,none,legal,normal,0,human,none,serious,80,0,0,0
scenario-762,762,option1,None (Demographic-Blind),0,0,0,4,38,primaryResearcher,terminal,activeCrime,reckless,consented,0,petCat,partner,0,0,average,healthy,none,legal,normal,0,human,none,serious,83,4,94,78.02
scenario-762,762,option2,None (Demographic-Blind),0,0,0,3,51,skilled,terminal,homicide,jaywalking,consented,0,petDog,soleProvider,4,76,caregiver,terminal,minor,reckless,risky,0,livestock,parent,serious,75,7,69,51.75
scenario-762,762,option1,Low (Age Only),0,0,0,4,38,primaryResearcher,terminal,activeCrime,reckless,consented,0,petCat,partner,0,0,average,healthy,none,legal,normal,0,human,none,serious,83,4,94,78.02
scenario-762,762,option2,Low (Age Only),0,0,0,3,51,skilled,terminal,homicide,jaywalking,consented,0,petDog,soleProvider,4,76,caregiver,terminal,minor,reckless,risky,0,livestock,parent,serious,75,7,69,51.75
scenario-762,762,option1,Medium (+ Occupation/Health/Criminal),1,0,0,4,38,primaryResearcher,terminal,activeCrime,reckless,consented,0,petCat,partner,0,0,average,healthy,none,legal,normal,0,human,none,serious,83,4,18.048,14.9798
scenario-762,762,option2,Medium (+ Occupation/Health/Criminal),1,0,0,3,51,skilled,terminal,homicide,jaywalking,consented,0,petDog,soleProvider,4,76,caregiver,terminal,minor,reckless,risky,0,livestock,parent,serious,75,7,23.9022,17.9267
scenario-762,762,option1,High (+ Legal/Pregnancy/Species),1,1,0,4,38,primaryResearcher,terminal,activeCrime,reckless,consented,0,petCat,partner,0,0,average,healthy,none,legal,normal,0,human,none,serious,83,4,0.5685,0.4719
scenario-762,762,option2,High (+ Legal/Pregnancy/Species),1,1,0,3,51,skilled,terminal,homicide,jaywalking,consented,0,petDog,soleProvider,4,76,caregiver,terminal,minor,reckless,risky,0,livestock,parent,serious,75,7,0.7406,0.5554
scenario-762,762,option1,Maximum (+ Network Effects),1,1,1,4,38,primaryResearcher,terminal,activeCrime,reckless,consented,0,petCat,partner,0,0,average,healthy,none,legal,normal,0,human,none,serious,83,4,0.6254,0.5191
scenario-762,762,option2,Maximum (+ Network Effects),1,1,1,3,51,skilled,terminal,homicide,jaywalking,consented,0,petDog,soleProvider,4,76,caregiver,terminal,minor,reckless,risky,0,livestock,parent,serious,75,7,1.0296,0.7722
scenario-763,763,option1,None (Demographic-Blind),0,0,0,2,43,primaryResearcher,healthy,homicide,legal,risky,0,livestock,primaryCaregiver,5,34,uniqueExpert,healthy,activeCrime,dui,consented,1,human,partner,serious,85,7,169.5,144.075
scenario-763,763,option2,None (Demographic-Blind),0,0,0,3,46,professional,terminal,property,fleeing,consented,0,petCat,parent,2,15,skilled,terminal,minor,jaywalking,normal,0,petDog,none,serious,71,5,128.5,91.235
scenario-763,763,option1,Low (Age Only),0,0,0,2,43,primaryResearcher,healthy,homicide,legal,risky,0,livestock,primaryCaregiver,5,34,uniqueExpert,healthy,activeCrime,dui,consented,1,human,partner,serious,85,7,169.5,144.075
scenario-763,763,option2,Low (Age Only),0,0,0,3,46,professional,terminal,property,fleeing,consented,0,petCat,parent,2,15,skilled,terminal,minor,jaywalking,normal,0,petDog,none,serious,71,5,128.5,91.235
scenario-763,763,option1,Medium (+ Occupation/Health/Criminal),1,0,0,2,43,primaryResearcher,healthy,homicide,legal,risky,0,livestock,primaryCaregiver,5,34,uniqueExpert,healthy,activeCrime,dui,consented,1,human,partner,serious,85,7,157.656,134.0076
scenario-763,763,option2,Medium (+ Occupation/Health/Criminal),1,0,0,3,46,professional,terminal,property,fleeing,consented,0,petCat,parent,2,15,skilled,terminal,minor,jaywalking,normal,0,petDog,none,serious,71,5,42.0132,29.8294
scenario-763,763,option1,High (+ Legal/Pregnancy/Species),1,1,0,2,43,primaryResearcher,healthy,homicide,legal,risky,0,livestock,primaryCaregiver,5,34,uniqueExpert,healthy,activeCrime,dui,consented,1,human,partner,serious,85,7,90.1516,76.6288
scenario-763,763,option2,High (+ Legal/Pregnancy/Species),1,1,0,3,46,professional,terminal,property,fleeing,consented,0,petCat,parent,2,15,skilled,terminal,minor,jaywalking,normal,0,petDog,none,serious,71,5,1.4547,1.0328
scenario-763,763,option1,Maximum (+ Network Effects),1,1,1,2,43,primaryResearcher,healthy,homicide,legal,risky,0,livestock,primaryCaregiver,5,34,uniqueExpert,healthy,activeCrime,dui,consented,1,human,partner,serious,85,7,99.5355,84.6052
scenario-763,763,option2,Maximum (+ Network Effects),1,1,1,3,46,professional,terminal,property,fleeing,consented,0,petCat,parent,2,15,skilled,terminal,minor,jaywalking,normal,0,petDog,none,serious,71,5,1.5854,1.1257
scenario-764,764,option1,None (Demographic-Blind),0,0,0,1,61,caregiver,chronic,homicide,fleeing,consented,0,livestock,parent,4,82,skilled,chronic,violent,minorViolation,extreme,0,petCat,soleProvider,fatal,72,5,36,25.92
scenario-764,764,option2,None (Demographic-Blind),0,0,0,4,62,uniqueExpert,terminal,violent,legal,innocent,0,human,primaryCaregiver,1,19,caregiver,healthy,homicide,legal,consented,1,livestock,partner,critical,85,5,126.4,107.44
scenario-764,764,option1,Low (Age Only),0,0,0,1,61,caregiver,chronic,homicide,fleeing,consented,0,livestock,parent,4,82,skilled,chronic,violent,minorViolation,extreme,0,petCat,soleProvider,fatal,72,5,36,25.92
scenario-764,764,option2,Low (Age Only),0,0,0,4,62,uniqueExpert,terminal,violent,legal,innocent,0,human,primaryCaregiver,1,19,caregiver,healthy,homicide,legal,consented,1,livestock,partner,critical,85,5,126.4,107.44
scenario-764,764,option1,Medium (+ Occupation/Health/Criminal),1,0,0,1,61,caregiver,chronic,homicide,fleeing,consented,0,livestock,parent,4,82,skilled,chronic,violent,minorViolation,extreme,0,petCat,soleProvider,fatal,72,5,27.2016,19.5852
scenario-764,764,option2,Medium (+ Occupation/Health/Criminal),1,0,0,4,62,uniqueExpert,terminal,violent,legal,innocent,0,human,primaryCaregiver,1,19,caregiver,healthy,homicide,legal,consented,1,livestock,partner,critical,85,5,109.801,93.3308
scenario-764,764,option1,High (+ Legal/Pregnancy/Species),1,1,0,1,61,caregiver,chronic,homicide,fleeing,consented,0,livestock,parent,4,82,skilled,chronic,violent,minorViolation,extreme,0,petCat,soleProvider,fatal,72,5,0.3546,0.2553
scenario-764,764,option2,High (+ Legal/Pregnancy/Species),1,1,0,4,62,uniqueExpert,terminal,violent,legal,innocent,0,human,primaryCaregiver,1,19,caregiver,healthy,homicide,legal,consented,1,livestock,partner,critical,85,5,39.7065,33.7505
scenario-764,764,option1,Maximum (+ Network Effects),1,1,1,1,61,caregiver,chronic,homicide,fleeing,consented,0,livestock,parent,4,82,skilled,chronic,violent,minorViolation,extreme,0,petCat,soleProvider,fatal,72,5,0.4787,0.3447
scenario-764,764,option2,Maximum (+ Network Effects),1,1,1,4,62,uniqueExpert,terminal,violent,legal,innocent,0,human,primaryCaregiver,1,19,caregiver,healthy,homicide,legal,consented,1,livestock,partner,critical,85,5,58.6209,49.8277
scenario-765,765,option1,None (Demographic-Blind),0,0,0,1,26,caregiver,terminal,property,fleeing,innocent,0,petCat,parent,0,0,average,healthy,none,legal,normal,0,human,none,critical,73,1,47.2,34.456
scenario-765,765,option2,None (Demographic-Blind),0,0,0,1,49,primaryResearcher,healthy,homicide,reckless,innocent,0,petCat,partner,5,44,caregiver,chronic,none,legal,risky,0,livestock,none,serious,75,6,120.5,90.375
scenario-765,765,option1,Low (Age Only),0,0,0,1,26,caregiver,terminal,property,fleeing,innocent,0,petCat,parent,0,0,average,healthy,none,legal,normal,0,human,none,critical,73,1,47.2,34.456
scenario-765,765,option2,Low (Age Only),0,0,0,1,49,primaryResearcher,healthy,homicide,reckless,innocent,0,petCat,partner,5,44,caregiver,chronic,none,legal,risky,0,livestock,none,serious,75,6,120.5,90.375
scenario-765,765,option1,Medium (+ Occupation/Health/Criminal),1,0,0,1,26,caregiver,terminal,property,fleeing,innocent,0,petCat,parent,0,0,average,healthy,none,legal,normal,0,human,none,critical,73,1,18.2381,13.3138
scenario-765,765,option2,Medium (+ Occupation/Health/Criminal),1,0,0,1,49,primaryResearcher,healthy,homicide,reckless,innocent,0,petCat,partner,5,44,caregiver,chronic,none,legal,risky,0,livestock,none,serious,75,6,114.324,85.743
scenario-765,765,option1,High (+ Legal/Pregnancy/Species),1,1,0,1,26,caregiver,terminal,property,fleeing,innocent,0,petCat,parent,0,0,average,healthy,none,legal,normal,0,human,none,critical,73,1,0.456,0.3328
scenario-765,765,option2,High (+ Legal/Pregnancy/Species),1,1,0,1,49,primaryResearcher,healthy,homicide,reckless,innocent,0,petCat,partner,5,44,caregiver,chronic,none,legal,risky,0,livestock,none,serious,75,6,2.1932,1.6449
scenario-765,765,option1,Maximum (+ Network Effects),1,1,1,1,26,caregiver,terminal,property,fleeing,innocent,0,petCat,parent,0,0,average,healthy,none,legal,normal,0,human,none,critical,73,1,0.5927,0.4327
scenario-765,765,option2,Maximum (+ Network Effects),1,1,1,1,49,primaryResearcher,healthy,homicide,reckless,innocent,0,petCat,partner,5,44,caregiver,chronic,none,legal,risky,0,livestock,none,serious,75,6,2.292,1.719
scenario-766,766,option1,None (Demographic-Blind),0,0,0,1,50,professional,chronic,property,jaywalking,innocent,0,petDog,partner,1,72,professional,chronic,violent,dui,consented,0,petCat,primaryCaregiver,fatal,82,2,48,39.36
scenario-766,766,option2,None (Demographic-Blind),0,0,0,2,30,lifesaving,chronic,activeCrime,dui,extreme,0,human,primaryCaregiver,2,84,professional,healthy,none,jaywalking,consented,0,livestock,partner,critical,93,4,89.6,83.328
scenario-766,766,option1,Low (Age Only),0,0,0,1,50,professional,chronic,property,jaywalking,innocent,0,petDog,partner,1,72,professional,chronic,violent,dui,consented,0,petCat,primaryCaregiver,fatal,82,2,48,39.36
scenario-766,766,option2,Low (Age Only),0,0,0,2,30,lifesaving,chronic,activeCrime,dui,extreme,0,human,primaryCaregiver,2,84,professional,healthy,none,jaywalking,consented,0,livestock,partner,critical,93,4,89.6,83.328
scenario-766,766,option1,Medium (+ Occupation/Health/Criminal),1,0,0,1,50,professional,chronic,property,jaywalking,innocent,0,petDog,partner,1,72,professional,chronic,violent,dui,consented,0,petCat,primaryCaregiver,fatal,82,2,31.9824,26.2256
scenario-766,766,option2,Medium (+ Occupation/Health/Criminal),1,0,0,2,30,lifesaving,chronic,activeCrime,dui,extreme,0,human,primaryCaregiver,2,84,professional,healthy,none,jaywalking,consented,0,livestock,partner,critical,93,4,33.6,31.248
scenario-766,766,option1,High (+ Legal/Pregnancy/Species),1,1,0,1,50,professional,chronic,property,jaywalking,innocent,0,petDog,partner,1,72,professional,chronic,violent,dui,consented,0,petCat,primaryCaregiver,fatal,82,2,1.2808,1.0503
scenario-766,766,option2,High (+ Legal/Pregnancy/Species),1,1,0,2,30,lifesaving,chronic,activeCrime,dui,extreme,0,human,primaryCaregiver,2,84,professional,healthy,none,jaywalking,consented,0,livestock,partner,critical,93,4,9.5351,8.8676
scenario-766,766,option1,Maximum (+ Network Effects),1,1,1,1,50,professional,chronic,property,jaywalking,innocent,0,petDog,partner,1,72,professional,chronic,violent,dui,consented,0,petCat,primaryCaregiver,fatal,82,2,1.5039,1.2332
scenario-766,766,option2,Maximum (+ Network Effects),1,1,1,2,30,lifesaving,chronic,activeCrime,dui,extreme,0,human,primaryCaregiver,2,84,professional,healthy,none,jaywalking,consented,0,livestock,partner,critical,93,4,14.2902,13.2899
scenario-767,767,option1,None (Demographic-Blind),0,0,0,4,20,uniqueExpert,chronic,activeCrime,jaywalking,risky,1,petDog,primaryCaregiver,4,63,lifesaving,terminal,none,jaywalking,consented,0,livestock,soleParent,minor,76,8,17.4,13.224
scenario-767,767,option2,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,20,professional,chronic,violent,legal,innocent,0,petCat,soleParent,serious,90,2,65,58.5
scenario-767,767,option1,Low (Age Only),0,0,0,4,20,uniqueExpert,chronic,activeCrime,jaywalking,risky,1,petDog,primaryCaregiver,4,63,lifesaving,terminal,none,jaywalking,consented,0,livestock,soleParent,minor,76,8,17.4,13.224
scenario-767,767,option2,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,20,professional,chronic,violent,legal,innocent,0,petCat,soleParent,serious,90,2,65,58.5
scenario-767,767,option1,Medium (+ Occupation/Health/Criminal),1,0,0,4,20,uniqueExpert,chronic,activeCrime,jaywalking,risky,1,petDog,primaryCaregiver,4,63,lifesaving,terminal,none,jaywalking,consented,0,livestock,soleParent,minor,76,8,7.596,5.773
scenario-767,767,option2,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,20,professional,chronic,violent,legal,innocent,0,petCat,soleParent,serious,90,2,43.992,39.5928
scenario-767,767,option1,High (+ Legal/Pregnancy/Species),1,1,0,4,20,uniqueExpert,chronic,activeCrime,jaywalking,risky,1,petDog,primaryCaregiver,4,63,lifesaving,terminal,none,jaywalking,consented,0,livestock,soleParent,minor,76,8,0.3505,0.2664
scenario-767,767,option2,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,2,20,professional,chronic,violent,legal,innocent,0,petCat,soleParent,serious,90,2,2.1996,1.9796
scenario-767,767,option1,Maximum (+ Network Effects),1,1,1,4,20,uniqueExpert,chronic,activeCrime,jaywalking,risky,1,petDog,primaryCaregiver,4,63,lifesaving,terminal,none,jaywalking,consented,0,livestock,soleParent,minor,76,8,0.529,0.402
scenario-767,767,option2,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,2,20,professional,chronic,violent,legal,innocent,0,petCat,soleParent,serious,90,2,3.5194,3.1674
scenario-768,768,option1,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,13,professional,terminal,minor,reckless,consented,0,petCat,parent,serious,100,2,72,72
scenario-768,768,option2,None (Demographic-Blind),0,0,0,2,57,primaryResearcher,chronic,none,jaywalking,innocent,0,livestock,primaryCaregiver,4,84,skilled,terminal,none,reckless,innocent,0,human,partner,minor,99,6,3,2.97
scenario-768,768,option1,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,13,professional,terminal,minor,reckless,consented,0,petCat,parent,serious,100,2,72,72
scenario-768,768,option2,Low (Age Only),0,0,0,2,57,primaryResearcher,chronic,none,jaywalking,innocent,0,livestock,primaryCaregiver,4,84,skilled,terminal,none,reckless,innocent,0,human,partner,minor,99,6,3,2.97
scenario-768,768,option1,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,13,professional,terminal,minor,reckless,consented,0,petCat,parent,serious,100,2,25.4016,25.4016
scenario-768,768,option2,Medium (+ Occupation/Health/Criminal),1,0,0,2,57,primaryResearcher,chronic,none,jaywalking,innocent,0,livestock,primaryCaregiver,4,84,skilled,terminal,none,reckless,innocent,0,human,partner,minor,99,6,2.754,2.7265
scenario-768,768,option1,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,2,13,professional,terminal,minor,reckless,consented,0,petCat,parent,serious,100,2,0.8002,0.8002
scenario-768,768,option2,High (+ Legal/Pregnancy/Species),1,1,0,2,57,primaryResearcher,chronic,none,jaywalking,innocent,0,livestock,primaryCaregiver,4,84,skilled,terminal,none,reckless,innocent,0,human,partner,minor,99,6,0.0946,0.0936
scenario-768,768,option1,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,2,13,professional,terminal,minor,reckless,consented,0,petCat,parent,serious,100,2,1.0402,1.0402
scenario-768,768,option2,Maximum (+ Network Effects),1,1,1,2,57,primaryResearcher,chronic,none,jaywalking,innocent,0,livestock,primaryCaregiver,4,84,skilled,terminal,none,reckless,innocent,0,human,partner,minor,99,6,0.1234,0.1222
scenario-769,769,option1,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,3,53,unemployed,healthy,activeCrime,minorViolation,extreme,0,human,primaryCaregiver,critical,84,3,76.8,64.512
scenario-769,769,option2,None (Demographic-Blind),0,0,0,1,27,caregiver,chronic,violent,minorViolation,risky,0,livestock,soleParent,1,53,skilled,terminal,minor,legal,extreme,0,petDog,primaryCaregiver,critical,81,2,72,58.32
scenario-769,769,option1,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,3,53,unemployed,healthy,activeCrime,minorViolation,extreme,0,human,primaryCaregiver,critical,84,3,76.8,64.512
scenario-769,769,option2,Low (Age Only),0,0,0,1,27,caregiver,chronic,violent,minorViolation,risky,0,livestock,soleParent,1,53,skilled,terminal,minor,legal,extreme,0,petDog,primaryCaregiver,critical,81,2,72,58.32
scenario-769,769,option1,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,3,53,unemployed,healthy,activeCrime,minorViolation,extreme,0,human,primaryCaregiver,critical,84,3,27.648,23.2243
